id,public_metrics
676101918813499392,"{'retweet_count': 1059, 'reply_count': 15, 'like_count': 2602, 'quote_count': 0}"
676101918813499392,"{'retweet_count': 1059, 'reply_count': 15, 'like_count': 2602, 'quote_count': 0}"
676098748976615425,"{'retweet_count': 1261, 'reply_count': 25, 'like_count': 2705, 'quote_count': 0}"
676098748976615425,"{'retweet_count': 1261, 'reply_count': 25, 'like_count': 2705, 'quote_count': 0}"
676089483918516224,"{'retweet_count': 396, 'reply_count': 12, 'like_count': 1194, 'quote_count': 0}"
676089483918516224,"{'retweet_count': 396, 'reply_count': 12, 'like_count': 1194, 'quote_count': 0}"
675898130735476737,"{'retweet_count': 513, 'reply_count': 16, 'like_count': 1463, 'quote_count': 0}"
675898130735476737,"{'retweet_count': 513, 'reply_count': 16, 'like_count': 1463, 'quote_count': 0}"
675891555769696257,"{'retweet_count': 772, 'reply_count': 28, 'like_count': 1945, 'quote_count': 0}"
675891555769696257,"{'retweet_count': 772, 'reply_count': 28, 'like_count': 1945, 'quote_count': 0}"
675888385639251968,"{'retweet_count': 849, 'reply_count': 17, 'like_count': 2144, 'quote_count': 0}"
675888385639251968,"{'retweet_count': 849, 'reply_count': 17, 'like_count': 2144, 'quote_count': 0}"
675878199931371520,"{'retweet_count': 1254, 'reply_count': 26, 'like_count': 3808, 'quote_count': 1}"
675878199931371520,"{'retweet_count': 1254, 'reply_count': 26, 'like_count': 3808, 'quote_count': 1}"
675870721063669760,"{'retweet_count': 508, 'reply_count': 25, 'like_count': 1484, 'quote_count': 0}"
675870721063669760,"{'retweet_count': 508, 'reply_count': 25, 'like_count': 1484, 'quote_count': 0}"
675853064436391936,"{'retweet_count': 1148, 'reply_count': 16, 'like_count': 2455, 'quote_count': 1}"
675853064436391936,"{'retweet_count': 1148, 'reply_count': 16, 'like_count': 2455, 'quote_count': 1}"
675849018447167488,"{'retweet_count': 125, 'reply_count': 12, 'like_count': 871, 'quote_count': 0}"
675849018447167488,"{'retweet_count': 125, 'reply_count': 12, 'like_count': 871, 'quote_count': 0}"
675845657354215424,"{'retweet_count': 787, 'reply_count': 16, 'like_count': 2068, 'quote_count': 0}"
675845657354215424,"{'retweet_count': 787, 'reply_count': 16, 'like_count': 2068, 'quote_count': 0}"
675822767435051008,"{'retweet_count': 482, 'reply_count': 15, 'like_count': 1394, 'quote_count': 0}"
675822767435051008,"{'retweet_count': 482, 'reply_count': 15, 'like_count': 1394, 'quote_count': 0}"
675820929667219457,"{'retweet_count': 211, 'reply_count': 7, 'like_count': 963, 'quote_count': 0}"
675820929667219457,"{'retweet_count': 211, 'reply_count': 7, 'like_count': 963, 'quote_count': 0}"
675798442703122432,"{'retweet_count': 3088, 'reply_count': 78, 'like_count': 9413, 'quote_count': 118}"
675798442703122432,"{'retweet_count': 3088, 'reply_count': 78, 'like_count': 9413, 'quote_count': 118}"
675781562965868544,"{'retweet_count': 423, 'reply_count': 10, 'like_count': 1469, 'quote_count': 0}"
675781562965868544,"{'retweet_count': 423, 'reply_count': 10, 'like_count': 1469, 'quote_count': 0}"
675740360753160193,"{'retweet_count': 300, 'reply_count': 10, 'like_count': 1074, 'quote_count': 0}"
675740360753160193,"{'retweet_count': 300, 'reply_count': 10, 'like_count': 1074, 'quote_count': 0}"
675710890956750848,"{'retweet_count': 729, 'reply_count': 12, 'like_count': 1706, 'quote_count': 0}"
675710890956750848,"{'retweet_count': 729, 'reply_count': 12, 'like_count': 1706, 'quote_count': 0}"
675707330206547968,"{'retweet_count': 612, 'reply_count': 13, 'like_count': 1798, 'quote_count': 0}"
675707330206547968,"{'retweet_count': 612, 'reply_count': 13, 'like_count': 1798, 'quote_count': 0}"
675706639471788032,"{'retweet_count': 86, 'reply_count': 2, 'like_count': 590, 'quote_count': 0}"
675706639471788032,"{'retweet_count': 86, 'reply_count': 2, 'like_count': 590, 'quote_count': 0}"
675534494439489536,"{'retweet_count': 367, 'reply_count': 14, 'like_count': 1676, 'quote_count': 1}"
675534494439489536,"{'retweet_count': 367, 'reply_count': 14, 'like_count': 1676, 'quote_count': 1}"
675531475945709568,"{'retweet_count': 336, 'reply_count': 7, 'like_count': 1082, 'quote_count': 0}"
675531475945709568,"{'retweet_count': 336, 'reply_count': 7, 'like_count': 1082, 'quote_count': 0}"
675522403582218240,"{'retweet_count': 253, 'reply_count': 4, 'like_count': 950, 'quote_count': 0}"
675522403582218240,"{'retweet_count': 253, 'reply_count': 4, 'like_count': 950, 'quote_count': 0}"
675517828909424640,"{'retweet_count': 414, 'reply_count': 4, 'like_count': 1165, 'quote_count': 0}"
675517828909424640,"{'retweet_count': 414, 'reply_count': 4, 'like_count': 1165, 'quote_count': 0}"
675501075957489664,"{'retweet_count': 5282, 'reply_count': 216, 'like_count': 15723, 'quote_count': 221}"
675501075957489664,"{'retweet_count': 5282, 'reply_count': 216, 'like_count': 15723, 'quote_count': 221}"
675497103322386432,"{'retweet_count': 1157, 'reply_count': 22, 'like_count': 2849, 'quote_count': 0}"
675497103322386432,"{'retweet_count': 1157, 'reply_count': 22, 'like_count': 2849, 'quote_count': 0}"
675489971617296384,"{'retweet_count': 531, 'reply_count': 10, 'like_count': 1166, 'quote_count': 0}"
675489971617296384,"{'retweet_count': 531, 'reply_count': 10, 'like_count': 1166, 'quote_count': 0}"
675483430902214656,"{'retweet_count': 865, 'reply_count': 15, 'like_count': 1677, 'quote_count': 0}"
675483430902214656,"{'retweet_count': 865, 'reply_count': 15, 'like_count': 1677, 'quote_count': 0}"
675432746517426176,"{'retweet_count': 508, 'reply_count': 7, 'like_count': 1375, 'quote_count': 0}"
675432746517426176,"{'retweet_count': 508, 'reply_count': 7, 'like_count': 1375, 'quote_count': 0}"
675372240448454658,"{'retweet_count': 462, 'reply_count': 8, 'like_count': 1540, 'quote_count': 1}"
675372240448454658,"{'retweet_count': 462, 'reply_count': 8, 'like_count': 1540, 'quote_count': 1}"
675362609739206656,"{'retweet_count': 198, 'reply_count': 2, 'like_count': 953, 'quote_count': 0}"
675362609739206656,"{'retweet_count': 198, 'reply_count': 2, 'like_count': 953, 'quote_count': 0}"
675354435921575936,"{'retweet_count': 15011, 'reply_count': 526, 'like_count': 29683, 'quote_count': 197}"
675354435921575936,"{'retweet_count': 15011, 'reply_count': 526, 'like_count': 29683, 'quote_count': 197}"
675349384339542016,"{'retweet_count': 2027, 'reply_count': 79, 'like_count': 3570, 'quote_count': 0}"
675349384339542016,"{'retweet_count': 2027, 'reply_count': 79, 'like_count': 3570, 'quote_count': 0}"
675334060156301312,"{'retweet_count': 1147, 'reply_count': 13, 'like_count': 2506, 'quote_count': 1}"
675334060156301312,"{'retweet_count': 1147, 'reply_count': 13, 'like_count': 2506, 'quote_count': 1}"
675166823650848770,"{'retweet_count': 1394, 'reply_count': 43, 'like_count': 3205, 'quote_count': 0}"
675166823650848770,"{'retweet_count': 1394, 'reply_count': 43, 'like_count': 3205, 'quote_count': 0}"
675153376133427200,"{'retweet_count': 2287, 'reply_count': 47, 'like_count': 5657, 'quote_count': 3}"
675153376133427200,"{'retweet_count': 2287, 'reply_count': 47, 'like_count': 5657, 'quote_count': 3}"
675149409102012420,"{'retweet_count': 1521, 'reply_count': 40, 'like_count': 3391, 'quote_count': 0}"
675149409102012420,"{'retweet_count': 1521, 'reply_count': 40, 'like_count': 3391, 'quote_count': 0}"
675147105808306176,"{'retweet_count': 201, 'reply_count': 7, 'like_count': 850, 'quote_count': 0}"
675147105808306176,"{'retweet_count': 201, 'reply_count': 7, 'like_count': 850, 'quote_count': 0}"
675146535592706048,"{'retweet_count': 258, 'reply_count': 3, 'like_count': 1068, 'quote_count': 0}"
675146535592706048,"{'retweet_count': 258, 'reply_count': 3, 'like_count': 1068, 'quote_count': 0}"
675145476954566656,"{'retweet_count': 793, 'reply_count': 12, 'like_count': 1933, 'quote_count': 0}"
675145476954566656,"{'retweet_count': 793, 'reply_count': 12, 'like_count': 1933, 'quote_count': 0}"
675135153782571009,"{'retweet_count': 418, 'reply_count': 13, 'like_count': 1175, 'quote_count': 0}"
675135153782571009,"{'retweet_count': 418, 'reply_count': 13, 'like_count': 1175, 'quote_count': 0}"
675113801096802304,"{'retweet_count': 692, 'reply_count': 16, 'like_count': 1757, 'quote_count': 0}"
675113801096802304,"{'retweet_count': 692, 'reply_count': 16, 'like_count': 1757, 'quote_count': 0}"
675111688094527488,"{'retweet_count': 216, 'reply_count': 5, 'like_count': 873, 'quote_count': 0}"
675111688094527488,"{'retweet_count': 216, 'reply_count': 5, 'like_count': 873, 'quote_count': 0}"
675109292475830276,"{'retweet_count': 1007, 'reply_count': 21, 'like_count': 2541, 'quote_count': 0}"
675109292475830276,"{'retweet_count': 1007, 'reply_count': 21, 'like_count': 2541, 'quote_count': 0}"
675047298674663426,"{'retweet_count': 278, 'reply_count': 10, 'like_count': 940, 'quote_count': 0}"
675047298674663426,"{'retweet_count': 278, 'reply_count': 10, 'like_count': 940, 'quote_count': 0}"
675015141583413248,"{'retweet_count': 1053, 'reply_count': 36, 'like_count': 2451, 'quote_count': 0}"
675015141583413248,"{'retweet_count': 1053, 'reply_count': 36, 'like_count': 2451, 'quote_count': 0}"
675006312288268288,"{'retweet_count': 203, 'reply_count': 9, 'like_count': 885, 'quote_count': 0}"
675006312288268288,"{'retweet_count': 203, 'reply_count': 9, 'like_count': 885, 'quote_count': 0}"
675003128568291329,"{'retweet_count': 410, 'reply_count': 10, 'like_count': 1403, 'quote_count': 0}"
675003128568291329,"{'retweet_count': 410, 'reply_count': 10, 'like_count': 1403, 'quote_count': 0}"
674999807681908736,"{'retweet_count': 968, 'reply_count': 26, 'like_count': 2012, 'quote_count': 0}"
674999807681908736,"{'retweet_count': 968, 'reply_count': 26, 'like_count': 2012, 'quote_count': 0}"
674805413498527744,"{'retweet_count': 320, 'reply_count': 10, 'like_count': 774, 'quote_count': 0}"
674805413498527744,"{'retweet_count': 320, 'reply_count': 10, 'like_count': 774, 'quote_count': 0}"
674800520222154752,"{'retweet_count': 760, 'reply_count': 21, 'like_count': 2725, 'quote_count': 0}"
674800520222154752,"{'retweet_count': 760, 'reply_count': 21, 'like_count': 2725, 'quote_count': 0}"
674793399141146624,"{'retweet_count': 967, 'reply_count': 35, 'like_count': 2248, 'quote_count': 0}"
674793399141146624,"{'retweet_count': 967, 'reply_count': 35, 'like_count': 2248, 'quote_count': 0}"
674790488185167872,"{'retweet_count': 220, 'reply_count': 5, 'like_count': 999, 'quote_count': 0}"
674790488185167872,"{'retweet_count': 220, 'reply_count': 5, 'like_count': 999, 'quote_count': 0}"
674788554665512960,"{'retweet_count': 184, 'reply_count': 8, 'like_count': 727, 'quote_count': 0}"
674788554665512960,"{'retweet_count': 184, 'reply_count': 8, 'like_count': 727, 'quote_count': 0}"
674781762103414784,"{'retweet_count': 1058, 'reply_count': 24, 'like_count': 1823, 'quote_count': 0}"
674781762103414784,"{'retweet_count': 1058, 'reply_count': 24, 'like_count': 1823, 'quote_count': 0}"
674774481756377088,"{'retweet_count': 417, 'reply_count': 5, 'like_count': 998, 'quote_count': 0}"
674774481756377088,"{'retweet_count': 417, 'reply_count': 5, 'like_count': 998, 'quote_count': 0}"
674767892831932416,"{'retweet_count': 698, 'reply_count': 10, 'like_count': 1644, 'quote_count': 0}"
674767892831932416,"{'retweet_count': 698, 'reply_count': 10, 'like_count': 1644, 'quote_count': 0}"
674764817387900928,"{'retweet_count': 203, 'reply_count': 5, 'like_count': 705, 'quote_count': 0}"
674764817387900928,"{'retweet_count': 203, 'reply_count': 5, 'like_count': 705, 'quote_count': 0}"
674754018082705410,"{'retweet_count': 388, 'reply_count': 12, 'like_count': 1234, 'quote_count': 0}"
674754018082705410,"{'retweet_count': 388, 'reply_count': 12, 'like_count': 1234, 'quote_count': 0}"
674752233200820224,"{'retweet_count': 406, 'reply_count': 4, 'like_count': 1318, 'quote_count': 0}"
674752233200820224,"{'retweet_count': 406, 'reply_count': 4, 'like_count': 1318, 'quote_count': 0}"
674743008475090944,"{'retweet_count': 474, 'reply_count': 12, 'like_count': 1267, 'quote_count': 0}"
674743008475090944,"{'retweet_count': 474, 'reply_count': 12, 'like_count': 1267, 'quote_count': 0}"
674742531037511680,"{'retweet_count': 45, 'reply_count': 2, 'like_count': 432, 'quote_count': 0}"
674742531037511680,"{'retweet_count': 45, 'reply_count': 2, 'like_count': 432, 'quote_count': 0}"
674739953134403584,"{'retweet_count': 331, 'reply_count': 14, 'like_count': 978, 'quote_count': 0}"
674739953134403584,"{'retweet_count': 331, 'reply_count': 14, 'like_count': 978, 'quote_count': 0}"
674737130913071104,"{'retweet_count': 81, 'reply_count': 8, 'like_count': 584, 'quote_count': 0}"
674737130913071104,"{'retweet_count': 81, 'reply_count': 8, 'like_count': 584, 'quote_count': 0}"
674690135443775488,"{'retweet_count': 413, 'reply_count': 23, 'like_count': 1038, 'quote_count': 0}"
674690135443775488,"{'retweet_count': 413, 'reply_count': 23, 'like_count': 1038, 'quote_count': 0}"
674670581682434048,"{'retweet_count': 577, 'reply_count': 14, 'like_count': 1465, 'quote_count': 0}"
674670581682434048,"{'retweet_count': 577, 'reply_count': 14, 'like_count': 1465, 'quote_count': 0}"
674664755118911488,"{'retweet_count': 208, 'reply_count': 5, 'like_count': 820, 'quote_count': 0}"
674664755118911488,"{'retweet_count': 208, 'reply_count': 5, 'like_count': 820, 'quote_count': 0}"
674646392044941312,"{'retweet_count': 433, 'reply_count': 8, 'like_count': 1295, 'quote_count': 0}"
674646392044941312,"{'retweet_count': 433, 'reply_count': 8, 'like_count': 1295, 'quote_count': 0}"
674644256330530816,"{'retweet_count': 247, 'reply_count': 14, 'like_count': 940, 'quote_count': 0}"
674644256330530816,"{'retweet_count': 247, 'reply_count': 14, 'like_count': 940, 'quote_count': 0}"
674638615994089473,"{'retweet_count': 522, 'reply_count': 11, 'like_count': 1532, 'quote_count': 0}"
674638615994089473,"{'retweet_count': 522, 'reply_count': 11, 'like_count': 1532, 'quote_count': 0}"
674632714662858753,"{'retweet_count': 509, 'reply_count': 7, 'like_count': 1354, 'quote_count': 0}"
674632714662858753,"{'retweet_count': 509, 'reply_count': 7, 'like_count': 1354, 'quote_count': 0}"
674606911342424069,"{'retweet_count': 87, 'reply_count': 2, 'like_count': 845, 'quote_count': 0}"
674606911342424069,"{'retweet_count': 87, 'reply_count': 2, 'like_count': 845, 'quote_count': 0}"
674468880899788800,"{'retweet_count': 1803, 'reply_count': 33, 'like_count': 5629, 'quote_count': 1}"
674468880899788800,"{'retweet_count': 1803, 'reply_count': 33, 'like_count': 5629, 'quote_count': 1}"
674447403907457024,"{'retweet_count': 315, 'reply_count': 8, 'like_count': 965, 'quote_count': 0}"
674447403907457024,"{'retweet_count': 315, 'reply_count': 8, 'like_count': 965, 'quote_count': 0}"
674436901579923456,"{'retweet_count': 348, 'reply_count': 10, 'like_count': 999, 'quote_count': 0}"
674436901579923456,"{'retweet_count': 348, 'reply_count': 10, 'like_count': 999, 'quote_count': 0}"
674422304705744896,"{'retweet_count': 473, 'reply_count': 12, 'like_count': 1296, 'quote_count': 0}"
674422304705744896,"{'retweet_count': 473, 'reply_count': 12, 'like_count': 1296, 'quote_count': 0}"
674416750885273600,"{'retweet_count': 118, 'reply_count': 7, 'like_count': 618, 'quote_count': 0}"
674416750885273600,"{'retweet_count': 118, 'reply_count': 7, 'like_count': 618, 'quote_count': 0}"
674410619106390016,"{'retweet_count': 408, 'reply_count': 6, 'like_count': 1081, 'quote_count': 0}"
674410619106390016,"{'retweet_count': 408, 'reply_count': 6, 'like_count': 1081, 'quote_count': 0}"
674394782723014656,"{'retweet_count': 499, 'reply_count': 17, 'like_count': 1350, 'quote_count': 3}"
674394782723014656,"{'retweet_count': 499, 'reply_count': 17, 'like_count': 1350, 'quote_count': 3}"
674372068062928900,"{'retweet_count': 281, 'reply_count': 15, 'like_count': 772, 'quote_count': 0}"
674372068062928900,"{'retweet_count': 281, 'reply_count': 15, 'like_count': 772, 'quote_count': 0}"
674330906434379776,"{'retweet_count': 67, 'reply_count': 1, 'like_count': 514, 'quote_count': 0}"
674330906434379776,"{'retweet_count': 67, 'reply_count': 1, 'like_count': 514, 'quote_count': 0}"
674318007229923329,"{'retweet_count': 458, 'reply_count': 24, 'like_count': 1264, 'quote_count': 0}"
674318007229923329,"{'retweet_count': 458, 'reply_count': 24, 'like_count': 1264, 'quote_count': 0}"
674307341513269249,"{'retweet_count': 6117, 'reply_count': 135, 'like_count': 10236, 'quote_count': 5}"
674307341513269249,"{'retweet_count': 6117, 'reply_count': 135, 'like_count': 10236, 'quote_count': 5}"
674291837063053312,"{'retweet_count': 5200, 'reply_count': 117, 'like_count': 13311, 'quote_count': 113}"
674291837063053312,"{'retweet_count': 5200, 'reply_count': 117, 'like_count': 13311, 'quote_count': 113}"
674271431610523648,"{'retweet_count': 651, 'reply_count': 14, 'like_count': 1411, 'quote_count': 1}"
674271431610523648,"{'retweet_count': 651, 'reply_count': 14, 'like_count': 1411, 'quote_count': 1}"
674269164442398721,"{'retweet_count': 208, 'reply_count': 5, 'like_count': 832, 'quote_count': 0}"
674269164442398721,"{'retweet_count': 208, 'reply_count': 5, 'like_count': 832, 'quote_count': 0}"
674265582246694913,"{'retweet_count': 741, 'reply_count': 26, 'like_count': 1471, 'quote_count': 0}"
674265582246694913,"{'retweet_count': 741, 'reply_count': 26, 'like_count': 1471, 'quote_count': 0}"
674262580978937856,"{'retweet_count': 390, 'reply_count': 7, 'like_count': 1194, 'quote_count': 0}"
674262580978937856,"{'retweet_count': 390, 'reply_count': 7, 'like_count': 1194, 'quote_count': 0}"
674255168825880576,"{'retweet_count': 474, 'reply_count': 10, 'like_count': 1317, 'quote_count': 0}"
674255168825880576,"{'retweet_count': 474, 'reply_count': 10, 'like_count': 1317, 'quote_count': 0}"
674082852460433408,"{'retweet_count': 146, 'reply_count': 2, 'like_count': 689, 'quote_count': 0}"
674082852460433408,"{'retweet_count': 146, 'reply_count': 2, 'like_count': 689, 'quote_count': 0}"
674075285688614912,"{'retweet_count': 249, 'reply_count': 4, 'like_count': 899, 'quote_count': 2}"
674075285688614912,"{'retweet_count': 249, 'reply_count': 4, 'like_count': 899, 'quote_count': 2}"
674063288070742018,"{'retweet_count': 1928, 'reply_count': 44, 'like_count': 5787, 'quote_count': 8}"
674063288070742018,"{'retweet_count': 1928, 'reply_count': 44, 'like_count': 5787, 'quote_count': 8}"
674053186244734976,"{'retweet_count': 1147, 'reply_count': 16, 'like_count': 2981, 'quote_count': 1}"
674053186244734976,"{'retweet_count': 1147, 'reply_count': 16, 'like_count': 2981, 'quote_count': 1}"
674051556661161984,"{'retweet_count': 436, 'reply_count': 17, 'like_count': 1306, 'quote_count': 0}"
674051556661161984,"{'retweet_count': 436, 'reply_count': 17, 'like_count': 1306, 'quote_count': 0}"
674045139690631169,"{'retweet_count': 570, 'reply_count': 14, 'like_count': 1275, 'quote_count': 0}"
674045139690631169,"{'retweet_count': 570, 'reply_count': 14, 'like_count': 1275, 'quote_count': 0}"
674042553264685056,"{'retweet_count': 112, 'reply_count': 7, 'like_count': 642, 'quote_count': 0}"
674042553264685056,"{'retweet_count': 112, 'reply_count': 7, 'like_count': 642, 'quote_count': 0}"
674038233588723717,"{'retweet_count': 373, 'reply_count': 12, 'like_count': 992, 'quote_count': 1}"
674038233588723717,"{'retweet_count': 373, 'reply_count': 12, 'like_count': 992, 'quote_count': 1}"
674036086168010753,"{'retweet_count': 181, 'reply_count': 7, 'like_count': 770, 'quote_count': 0}"
674036086168010753,"{'retweet_count': 181, 'reply_count': 7, 'like_count': 770, 'quote_count': 0}"
674024893172875264,"{'retweet_count': 1097, 'reply_count': 22, 'like_count': 1600, 'quote_count': 0}"
674024893172875264,"{'retweet_count': 1097, 'reply_count': 22, 'like_count': 1600, 'quote_count': 0}"
674019345211760640,"{'retweet_count': 268, 'reply_count': 12, 'like_count': 1026, 'quote_count': 0}"
674019345211760640,"{'retweet_count': 268, 'reply_count': 12, 'like_count': 1026, 'quote_count': 0}"
674014384960745472,"{'retweet_count': 568, 'reply_count': 9, 'like_count': 1405, 'quote_count': 0}"
674014384960745472,"{'retweet_count': 568, 'reply_count': 9, 'like_count': 1405, 'quote_count': 0}"
674008982932058114,"{'retweet_count': 307, 'reply_count': 5, 'like_count': 1094, 'quote_count': 0}"
674008982932058114,"{'retweet_count': 307, 'reply_count': 5, 'like_count': 1094, 'quote_count': 0}"
673956914389192708,"{'retweet_count': 851, 'reply_count': 14, 'like_count': 1771, 'quote_count': 0}"
673956914389192708,"{'retweet_count': 851, 'reply_count': 14, 'like_count': 1771, 'quote_count': 0}"
673919437611909120,"{'retweet_count': 330, 'reply_count': 6, 'like_count': 1062, 'quote_count': 0}"
673919437611909120,"{'retweet_count': 330, 'reply_count': 6, 'like_count': 1062, 'quote_count': 0}"
673906403526995968,"{'retweet_count': 1456, 'reply_count': 20, 'like_count': 2874, 'quote_count': 1}"
673906403526995968,"{'retweet_count': 1456, 'reply_count': 20, 'like_count': 2874, 'quote_count': 1}"
673887867907739649,"{'retweet_count': 224, 'reply_count': 3, 'like_count': 851, 'quote_count': 0}"
673887867907739649,"{'retweet_count': 224, 'reply_count': 3, 'like_count': 851, 'quote_count': 0}"
673716320723169284,"{'retweet_count': 675, 'reply_count': 24, 'like_count': 2809, 'quote_count': 0}"
673716320723169284,"{'retweet_count': 675, 'reply_count': 24, 'like_count': 2809, 'quote_count': 0}"
673715861853720576,"{'retweet_count': 1829, 'reply_count': 59, 'like_count': 3197, 'quote_count': 1}"
673715861853720576,"{'retweet_count': 1829, 'reply_count': 59, 'like_count': 3197, 'quote_count': 1}"
673711475735838725,"{'retweet_count': 266, 'reply_count': 13, 'like_count': 946, 'quote_count': 0}"
673711475735838725,"{'retweet_count': 266, 'reply_count': 13, 'like_count': 946, 'quote_count': 0}"
673709992831262724,"{'retweet_count': 238, 'reply_count': 12, 'like_count': 761, 'quote_count': 0}"
673709992831262724,"{'retweet_count': 238, 'reply_count': 12, 'like_count': 761, 'quote_count': 0}"
673708611235921920,"{'retweet_count': 258, 'reply_count': 12, 'like_count': 959, 'quote_count': 0}"
673708611235921920,"{'retweet_count': 258, 'reply_count': 12, 'like_count': 959, 'quote_count': 0}"
673707060090052608,"{'retweet_count': 350, 'reply_count': 11, 'like_count': 993, 'quote_count': 1}"
673707060090052608,"{'retweet_count': 350, 'reply_count': 11, 'like_count': 993, 'quote_count': 1}"
673705679337693185,"{'retweet_count': 362, 'reply_count': 1, 'like_count': 1134, 'quote_count': 0}"
673705679337693185,"{'retweet_count': 362, 'reply_count': 1, 'like_count': 1134, 'quote_count': 0}"
673700254269775872,"{'retweet_count': 508, 'reply_count': 10, 'like_count': 1293, 'quote_count': 0}"
673700254269775872,"{'retweet_count': 508, 'reply_count': 10, 'like_count': 1293, 'quote_count': 0}"
673697980713705472,"{'retweet_count': 1717, 'reply_count': 42, 'like_count': 3546, 'quote_count': 1}"
673697980713705472,"{'retweet_count': 1717, 'reply_count': 42, 'like_count': 3546, 'quote_count': 1}"
673689733134946305,"{'retweet_count': 582, 'reply_count': 8, 'like_count': 1569, 'quote_count': 0}"
673689733134946305,"{'retweet_count': 582, 'reply_count': 8, 'like_count': 1569, 'quote_count': 0}"
673688752737402881,"{'retweet_count': 443, 'reply_count': 19, 'like_count': 1142, 'quote_count': 0}"
673688752737402881,"{'retweet_count': 443, 'reply_count': 19, 'like_count': 1142, 'quote_count': 0}"
673686845050527744,"{'retweet_count': 383, 'reply_count': 10, 'like_count': 1287, 'quote_count': 0}"
673686845050527744,"{'retweet_count': 383, 'reply_count': 10, 'like_count': 1287, 'quote_count': 0}"
673680198160809984,"{'retweet_count': 420, 'reply_count': 19, 'like_count': 1242, 'quote_count': 1}"
673680198160809984,"{'retweet_count': 420, 'reply_count': 19, 'like_count': 1242, 'quote_count': 1}"
673662677122719744,"{'retweet_count': 333, 'reply_count': 9, 'like_count': 1138, 'quote_count': 0}"
673662677122719744,"{'retweet_count': 333, 'reply_count': 9, 'like_count': 1138, 'quote_count': 0}"
673656262056419329,"{'retweet_count': 204, 'reply_count': 7, 'like_count': 655, 'quote_count': 0}"
673656262056419329,"{'retweet_count': 204, 'reply_count': 7, 'like_count': 655, 'quote_count': 0}"
673636718965334016,"{'retweet_count': 319, 'reply_count': 5, 'like_count': 1001, 'quote_count': 0}"
673636718965334016,"{'retweet_count': 319, 'reply_count': 5, 'like_count': 1001, 'quote_count': 0}"
673612854080196609,"{'retweet_count': 640, 'reply_count': 14, 'like_count': 1439, 'quote_count': 0}"
673612854080196609,"{'retweet_count': 640, 'reply_count': 14, 'like_count': 1439, 'quote_count': 0}"
673583129559498752,"{'retweet_count': 318, 'reply_count': 6, 'like_count': 1076, 'quote_count': 0}"
673583129559498752,"{'retweet_count': 318, 'reply_count': 6, 'like_count': 1076, 'quote_count': 0}"
673580926094458881,"{'retweet_count': 241, 'reply_count': 6, 'like_count': 746, 'quote_count': 0}"
673580926094458881,"{'retweet_count': 241, 'reply_count': 6, 'like_count': 746, 'quote_count': 0}"
673576835670777856,"{'retweet_count': 496, 'reply_count': 21, 'like_count': 1244, 'quote_count': 0}"
673576835670777856,"{'retweet_count': 496, 'reply_count': 21, 'like_count': 1244, 'quote_count': 0}"
673363615379013632,"{'retweet_count': 268, 'reply_count': 5, 'like_count': 936, 'quote_count': 0}"
673363615379013632,"{'retweet_count': 268, 'reply_count': 5, 'like_count': 936, 'quote_count': 0}"
673359818736984064,"{'retweet_count': 598, 'reply_count': 20, 'like_count': 1306, 'quote_count': 0}"
673359818736984064,"{'retweet_count': 598, 'reply_count': 20, 'like_count': 1306, 'quote_count': 0}"
673355879178194945,"{'retweet_count': 502, 'reply_count': 7, 'like_count': 1360, 'quote_count': 0}"
673355879178194945,"{'retweet_count': 502, 'reply_count': 7, 'like_count': 1360, 'quote_count': 0}"
673352124999274496,"{'retweet_count': 478, 'reply_count': 9, 'like_count': 1507, 'quote_count': 0}"
673352124999274496,"{'retweet_count': 478, 'reply_count': 9, 'like_count': 1507, 'quote_count': 0}"
673350198937153538,"{'retweet_count': 185, 'reply_count': 0, 'like_count': 692, 'quote_count': 1}"
673350198937153538,"{'retweet_count': 185, 'reply_count': 0, 'like_count': 692, 'quote_count': 1}"
673345638550134785,"{'retweet_count': 1116, 'reply_count': 13, 'like_count': 2252, 'quote_count': 0}"
673345638550134785,"{'retweet_count': 1116, 'reply_count': 13, 'like_count': 2252, 'quote_count': 0}"
673343217010679808,"{'retweet_count': 239, 'reply_count': 4, 'like_count': 870, 'quote_count': 0}"
673343217010679808,"{'retweet_count': 239, 'reply_count': 4, 'like_count': 870, 'quote_count': 0}"
673342308415348736,"{'retweet_count': 499, 'reply_count': 10, 'like_count': 1152, 'quote_count': 0}"
673342308415348736,"{'retweet_count': 499, 'reply_count': 10, 'like_count': 1152, 'quote_count': 0}"
673320132811366400,"{'retweet_count': 6954, 'reply_count': 109, 'like_count': 12096, 'quote_count': 92}"
673320132811366400,"{'retweet_count': 6954, 'reply_count': 109, 'like_count': 12096, 'quote_count': 92}"
673317986296586240,"{'retweet_count': 220, 'reply_count': 5, 'like_count': 791, 'quote_count': 0}"
673317986296586240,"{'retweet_count': 220, 'reply_count': 5, 'like_count': 791, 'quote_count': 0}"
673295268553605120,"{'retweet_count': 2789, 'reply_count': 56, 'like_count': 6797, 'quote_count': 85}"
673295268553605120,"{'retweet_count': 2789, 'reply_count': 56, 'like_count': 6797, 'quote_count': 85}"
673270968295534593,"{'retweet_count': 318, 'reply_count': 8, 'like_count': 967, 'quote_count': 0}"
673270968295534593,"{'retweet_count': 318, 'reply_count': 8, 'like_count': 967, 'quote_count': 0}"
